Año,Aerolinea,Mes,Pasajeros
2009,Volaris (Concesionaria Vuela Cia de Aviación),11,256278
2009,Interjet (ABC Aerolíneas),11,265049
2009,Mexicana (Mexicana de Aviación),11,207854
2009,Vivaaerobus (Aeroenlaces),11,127898
2009,Aviacsa (Consorcio Aviaxsa),11,0
2009,Magnicharters (Grupo Aéreo Monterrey),11,33717
2009,Aeromar,11,51316
2009,Mexicana Link,11,68323
2009,Aerocalifornia,11,0
2009,Alma (Aerolineas Mesoamericanas),11,0
2009,Avolar,11,0
2010,Aeroméxico Connect (Aerolitoral),11,431834
2010,Click (Aerovías Caribe),11,0
2010,Aeroméxico (Aerovías de México),11,458394
2010,Interjet (ABC Aerolíneas),11,432369
2010,Volaris (Concesionaria Vuela Cia de Aviación),11,309645
2010,Mexicana (Mexicana de Aviación),11,0
2010,Vivaaerobus (Aeroenlaces),11,194341
2010,Mexicana Link ,11,0
2010,Aeromar,11,46471
2010,Magnicharters (Grupo Aéreo Monterrey),11,65316
2010,Aeroméxico Travel,11,34155
2011,Interjet (ABC Aerolíneas),11,558242
2011,Aeroméxico Connect (Aerolitoral),11,452244
2011,Aeroméxico (Aerovías de México),11,435770
2011,Volaris (Concesionaria Vuela Cia de Aviación),11,418453
2011,Vivaaerobus (Aeroenlaces),11,243494
2011,Magnicharters (Grupo Aéreo Monterrey),11,54789
2011,Aeromar,11,53493
2012,Interjet (ABC Aerolíneas),11,571997
2012,Aeroméxico Connect (Aerolitoral),11,463056
2012,Aeroméxico (Aerovías de México),11,433068
2012,Volaris (Concesionaria Vuela Cia de Aviación),11,481858
2012,Vivaaerobus (Aeroenlaces),11,306653
2012,Magnicharters (Grupo Aéreo Monterrey),11,71260
2012,Aeromar,11,55599
2013,Interjet (ABC Aerolíneas),11,643933
2013,Aeroméxico Connect (Aerolitoral),11,520981
2013,Aeroméxico (Aerovías de México),11,493547
2013,Volaris (Concesionaria Vuela Cia de Aviación),11,573518
2013,Vivaaerobus (Aeroenlaces),11,292315
2013,Magnicharters (Grupo Aéreo Monterrey),11,63789
2013,Aeromar,11,45935
2014,Aéreo Calafia,11,4421
2014,Aeromar,11,46466
2014,Aeroméxico (Aerovías de México),11,451800
2014,Aeroméxico Connect (Aerolitoral),11,574186
2014,Interjet (ABC Aerolíneas),11,689076
2014,Magnicharters (Grupo Aéreo Monterrey),11,79500
2014,Transportes Aéreos Regionales (TAR),11,9897
2014,Vivaaerobus (Aeroenlaces),11,331498
2014,Volaris (Concesionaria Vuela Cia de Aviación),11,667687
2015,Aéreo Calafia,11,9930
2015,Aeromar,11,45160
2015,Aeroméxico (Aerovías de México),11,485018
2015,Aeroméxico Connect (Aerolitoral),11,613311
2015,Interjet (ABC Aerolíneas),11,795959
2015,Magnicharters (Grupo Aéreo Monterrey),11,69749
2015,Transportes Aéreos Regionales (TAR),11,37383
2015,Vivaaerobus (Aeroenlaces),11,375863
2015,Volaris (Concesionaria Vuela Cia de Aviación),11,817935
2016,Aéreo Calafia,11,14640
2016,Aeromar,11,50419
2016,Aeroméxico (Aerovías de México),11,488635
2016,Aeroméxico Connect (Aerolitoral),11,637291
2016,Interjet (ABC Aerolíneas),11,810748
2016,Magnicharters (Grupo Aéreo Monterrey),11,72595
2016,Transportes Aéreos Regionales (TAR),11,49688
2016,Vivaaerobus (Aeroenlaces),11,549545
2016,Volaris (Concesionaria Vuela Cia de Aviación),11,990679
2017,Aéreo Calafia,11,26102
2017,Aeromar,11,63597
2017,Aeroméxico (Aerovías de México),11,429965
2017,Aeroméxico Connect (Aerolitoral),11,652796
2017,Interjet (ABC Aerolíneas),11,810013
2017,Magnicharters (Grupo Aéreo Monterrey),11,73510
2017,Transportes Aéreos Regionales (TAR),11,54630
2017,Vivaaerobus (Aeroenlaces),11,678323
2017,Volaris (Concesionaria Vuela Cia de Aviación),11,1086410
2018,Aéreo Calafia,11,24593
2018,Aeromar,11,66338
2018,Aeroméxico (Aerovías de México),11,452679
2018,Aeroméxico Connect (Aerolitoral),11,656138
2018,Interjet (ABC Aerolíneas),11,895024
2018,Magnicharters (Grupo Aéreo Monterrey),11,70291
2018,Transportes Aéreos Regionales (TAR),11,52654
2018,Vivaaerobus (Aeroenlaces),11,809008
2018,Volaris (Concesionaria Vuela Cia de Aviación),11,1260619
2019,Aéreo Calafia,11,15593
2019,Aeromar,11,72021
2019,Aeroméxico (Aerovías de México),11,506276
2019,Aeroméxico Connect (Aerolitoral),11,606161
2019,Interjet (ABC Aerolíneas),11,901134
2019,Magnicharters (Grupo Aéreo Monterrey),11,54165
2019,Transportes Aéreos Regionales (TAR),11,41740
2019,Vivaaerobus (Aeroenlaces),11,973490
2019,Volaris (Concesionaria Vuela Cia de Aviación),11,1441235
2020,Aéreo Calafia,11,6583
2020,Aeromar,11,26810
2020,Aeroméxico (Aerovías de México),11,420516
2020,Aeroméxico Connect (Aerolitoral),11,360801
2020,Interjet (ABC Aerolíneas),11,17545
2020,Magnicharters (Grupo Aéreo Monterrey),11,37463
2020,Transportes Aéreos Regionales (TAR),11,14115
2020,Vivaaerobus (Aeroenlaces),11,816192
2020,Volaris (Concesionaria Vuela Cia de Aviación),11,1220073
2021,Volaris (Concesionaria Vuela Cia de Aviación),11,1852007
2021,Vivaaerobus (Aeroenlaces),11,1244013
2021,Aeroméxico (Aerovías de México),11,698752
2021,Aeroméxico Connect (Aerolitoral),11,430170
2021,Magnicharters (Grupo Aéreo Monterrey),11,32507
2021,Aeromar,11,39104
2021,Transportes Aéreos Regionales (TAR),11,29832
2021,Aéreo Calafia,11,11837
2022,Volaris (Concesionaria Vuela Cia de Aviación),11,2023676
2022,Vivaaerobus (Aeroenlaces),11,1632820
2022,Aeroméxico (Aerovías de México),11,997118
2022,Aeroméxico Connect (Aerolitoral),11,472858
2022,Aeromar,11,28029
2022,Magnicharters (Grupo Aéreo Monterrey),11,26190
2022,Transportes Aéreos Regionales (TAR),11,25324
2022,Aéreo Calafia,11,10809
2023,Volaris (Concesionaria Vuela Cia de Aviación),11,0
2023,Vivaaerobus (Aeroenlaces),11,0
2023,Aeroméxico (Aerovías de México),11,0
2023,Aeroméxico Connect (Aerolitoral),11,0
2023,Magnicharters (Grupo Aéreo Monterrey),11,0
2023,Transportes Aéreos Regionales (TAR),11,0
2023,Aéreo Calafia,11,0
2023,Aeromar,11,0
2023,Aerus,11,0
1992,Aeroméxico (Aerovías de México),12,489795
1992,Mexicana (Mexicana de Aviación),12,439437
1992,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,128931
1992,Aerocalifornia,12,74630
1992,Aviacsa (Consorcio Aviaxsa),12,44530
1992,Servicios Aereos Rutas Oriente  (S.A.R.O),12,33805
1992,Aerovías Caribe S.A  de C.V,12,28201
1992,Aeromar,12,18091
1992,Aviación del Noroeste S.A de C.V,12,22009
1992,Aerocozumel,12,13899
1992,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,11828
1992,Aerovías de Poniente S.A de C.V,12,13474
1992,Aero Sudpacifico S.A.,12,2404
1992,Aeromonterrey,12,1882
1992,Aerolineas Morelos S.A (Aeromorelos),12,2498
1992,Transportes Aéreos  Gane S.A  de C.V,12,550
1992,Servicio Aéreo Leo López S.A. de C.V,12,490
1993,Aero Sudpacifico S.A.,12,3538
1993,Aerocalifornia,12,71135
1993,Aerocozumel,12,14508
1993,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,18703
1993,Aeromar,12,23970
1993,Aeromonterrey,12,0
1993,Aerolineas Morelos S.A (Aeromorelos),12,1862
1993,Aerovías Caribe S.A  de C.V,12,23201
1993,Aeroméxico (Aerovías de México),12,554145
1993,Aerovías de Poniente S.A de C.V,12,21077
1993,Aviación del Noroeste S.A de C.V,12,19708
1993,Aviacsa (Consorcio Aviaxsa),12,33924
1993,Mexicana (Mexicana de Aviación),12,461047
1993,"Pal Aerolineas, S.A. de C.V.",12,1467
1993,Servicios Aereos Rutas Oriente  (S.A.R.O),12,29860
1993,Servicio Aéreo Leo López S.A. de C.V,12,274
1993,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,181627
1993,Transportes Aéreos  Gane S.A  de C.V,12,0
1994,Aero Sudpacifico S.A.,12,4377
1994,Aerocalifornia,12,79636
1994,Aerocozumel,12,13495
1994,Aeroejecutivo S.A de C.V ,12,17031
1994,Aerolineas Internacionales,12,16756
1994,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,20667
1994,Aeromar,12,22936
1994,Aerolineas Morelos S.A (Aeromorelos),12,2333
1994,Aerovías Caribe S.A  de C.V,12,37765
1994,Aeroméxico (Aerovías de México),12,566066
1994,Aerovías de Poniente S.A de C.V,12,22523
1994,Aviación del Noroeste S.A de C.V,12,9398
1994,Aviacsa (Consorcio Aviaxsa),12,61164
1994,Lineas Aereas Allegro,12,4696
1994,Mexicana (Mexicana de Aviación),12,453354
1994,"Pal Aerolineas, S.A. de C.V.",12,3327
1994,Servicios Aereos Rutas Oriente  (S.A.R.O),12,75083
1994,Servicio Aéreo Leo López S.A. de C.V,12,452
1994,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,222770
1994,Transportes Aéreos  Gane S.A  de C.V,12,476
1995,Aero Sudpacifico S.A.,12,1970
1995,Aerocalifornia,12,86778
1995,Aerocozumel,12,11228
1995,Aeroejecutivo S.A de C.V ,12,20771
1995,Aerolineas Internacionales,12,13830
1995,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,39662
1995,Aeromar,12,27178
1995,Aerolineas Morelos S.A (Aeromorelos),12,2367
1995,Aerovías Caribe S.A  de C.V,12,29188
1995,Aeroméxico (Aerovías de México),12,459777
1995,Aviación del Noroeste S.A de C.V,12,3442
1995,Aviacsa (Consorcio Aviaxsa),12,41955
1995,Lineas Aereas Allegro,12,5736
1995,Mexicana (Mexicana de Aviación),12,399419
1995,"Pal Aerolineas, S.A. de C.V.",12,0
1995,Servicios Aereos Rutas Oriente  (S.A.R.O),12,0
1995,Servicio Aéreo Leo López S.A. de C.V,12,0
1995,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,139932
1995,Transportes Aéreos  Gane S.A  de C.V,12,0
1996,Aero Cuahonte S.A de C.V,12,3632
1996,Aero Sudpacifico S.A.,12,0
1996,Aerocalifornia,12,92442
1996,Aerocozumel,12,13097
1996,Aeroejecutivo S.A de C.V ,12,22870
1996,Aerolineas Internacionales,12,19819
1996,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,51627
1996,Aeromar,12,26541
1996,Aerolineas Morelos S.A (Aeromorelos),12,1585
1996,Aerovías Caribe S.A  de C.V,12,36497
1996,Aeroméxico (Aerovías de México),12,473810
1996,Aviación del Noroeste S.A de C.V,12,0
1996,Aviacsa (Consorcio Aviaxsa),12,50217
1996,Lineas Aereas Allegro,12,3396
1996,Mexicana (Mexicana de Aviación),12,386930
1996,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,118121
1997,Aero Cuahonte S.A de C.V,12,4269
1997,Aerocalifornia,12,120906
1997,Aerocozumel,12,8015
1997,Aeroejecutivo S.A de C.V ,12,19636
1997,Aerolineas Internacionales,12,21183
1997,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,53648
1997,Aeromar,12,29856
1997,Aerolineas Morelos S.A (Aeromorelos),12,0
1997,Aerovías Caribe S.A  de C.V,12,47113
1997,Aeroméxico (Aerovías de México),12,493716
1997,Aviacsa (Consorcio Aviaxsa),12,53586
1997,Lineas Aereas Allegro,12,3053
1997,Mexicana (Mexicana de Aviación),12,399939
1997,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,137153
1998,Aero Cuahonte S.A de C.V,12,3746
1998,Aerocalifornia,12,146401
1998,Aerocozumel,12,11286
1998,Aeroejecutivo S.A de C.V ,12,2922
1998,Aerolineas Internacionales,12,31827
1998,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,54942
1998,Aeromar,12,28477
1998,Aerovías Caribe S.A  de C.V,12,22959
1998,Aeroméxico (Aerovías de México),12,517139
1998,Aviacsa (Consorcio Aviaxsa),12,96732
1998,Lineas Aereas Allegro,12,11547
1998,Mexicana (Mexicana de Aviación),12,391281
1998,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,174224
1999,Aero Cuahonte S.A de C.V,12,3282
1999,Aerocalifornia,12,142932
1999,Aerocozumel,12,9969
1999,Aeroejecutivo S.A de C.V ,12,2688
1999,Aerolineas Internacionales,12,38361
1999,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,62272
1999,Aeromar,12,37227
1999,Aerovías Caribe S.A  de C.V,12,38941
1999,Aeroméxico (Aerovías de México),12,585281
1999,Aviacsa (Consorcio Aviaxsa),12,104788
1999,Lineas Aereas Allegro,12,10511
1999,Mexicana (Mexicana de Aviación),12,423032
1999,"Transportes Aéreos Ejecutivos, S.A. (T.A.E.S.A)",12,0
2000,Aeroméxico (Aerovías de México),12,599263
2000,Mexicana (Mexicana de Aviación),12,431445
2000,Aerocalifornia,12,131247
2000,Aviacsa (Consorcio Aviaxsa),12,134192
2000,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,63206
2000,Aeromar,12,33175
2000,Aerovías Caribe S.A  de C.V,12,34143
2000,Aerolineas Internacionales,12,46838
2000,Lineas Aereas Allegro,12,23762
2000,Aerocozumel,12,8283
2000,Aero Cuahonte S.A de C.V,12,2691
2000,Aeroejecutivo S.A de C.V ,12,0
2001,Aero Cuahonte S.A de C.V,12,1379
2001,Aerocalifornia,12,112462
2001,Aerocozumel,12,6160
2001,Aerolineas Internacionales,12,37129
2001,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,56696
2001,Aeromar,12,31595
2001,Aerovías Caribe S.A  de C.V,12,34253
2001,Aeroméxico (Aerovías de México),12,542257
2001,Aviacsa (Consorcio Aviaxsa),12,140370
2001,Grupo  Aereo Monterrey,12,37006
2001,Lineas Aereas Allegro,12,42540
2001,Lineas Aereas Azteca,12,22265
2001,Mexicana (Mexicana de Aviación),12,374865
2002,Aero Cuahonte S.A de C.V,12,726
2002,Aerocalifornia,12,130069
2002,Aerocozumel,12,4284
2002,Aerolineas Internacionales,12,40123
2002,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,59431
2002,Aeromar,12,35100
2002,Aerovías Caribe S.A  de C.V,12,52447
2002,Aeroméxico (Aerovías de México),12,557724
2002,Aviacsa (Consorcio Aviaxsa),12,160257
2002,Grupo  Aereo Monterrey,12,32284
2002,Lineas Aereas Allegro,12,39123
2002,Lineas Aereas Azteca,12,45497
2002,Mexicana (Mexicana de Aviación),12,396811
2003,Aero Cuahonte S.A de C.V,12,337
2003,Aerocalifornia,12,155587
2003,Aerocozumel,12,0
2003,Aerolineas Internacionales,12,0
2003,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,28847
2003,Aeromar,12,46335
2003,Aerovías Caribe S.A  de C.V,12,63103
2003,Aeroméxico (Aerovías de México),12,535098
2003,Aviacsa (Consorcio Aviaxsa),12,238487
2003,Grupo  Aereo Monterrey,12,37663
2003,Lineas Aereas Allegro,12,41637
2003,Lineas Aereas Azteca,12,57101
2003,Mexicana (Mexicana de Aviación),12,412649
2004,Aero Cuahonte S.A de C.V,12,0
2004,Aerocalifornia,12,150830
2004,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,79780
2004,Aeromar,12,44109
2004,Aerovías Caribe S.A  de C.V,12,61016
2004,Aeroméxico (Aerovías de México),12,550878
2004,Aviacsa (Consorcio Aviaxsa),12,257517
2004,Grupo  Aereo Monterrey,12,45978
2004,Lineas Aereas Azteca,12,72861
2004,Mexicana (Mexicana de Aviación),12,359240
2005,ABC Aerolineas,12,38815
2005,Aerocalifornia,12,108018
2005,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,65811
2005,Aeromar,12,50592
2005,Aerovías Caribe S.A  de C.V,12,115950
2005,Aeroméxico (Aerovías de México),12,525484
2005,Aviacsa (Consorcio Aviaxsa),12,287685
2005,Avolar,12,9134
2005,Grupo Aereo  Monterrey,12,36811
2005,Lineas Aereas Azteca,12,90790
2005,Mexicana (Mexicana de Aviación),12,372868
2006,ABC Aerolíneas,12,145640
2006,Aerocalifornia,12,87445
2006,Aeroenlaces,12,65247
2006,Aerolineas Mesoamericanas,12,54752
2006,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,101718
2006,Aeromar,12,41310
2006,Aerovías Caribe S.A  de C.V,12,119799
2006,Aeroméxico (Aerovías de México),12,461322
2006,Aviacsa (Consorcio Aviaxsa),12,312041
2006,Avolar,12,67479
2006,Grupo  Aereo Monterrey,12,63754
2006,Lineas Aereas Azteca,12,85884
2006,Mexicana (Mexicana de Aviación),12,347524
2006,Vuela,12,110689
2007,Aeroméxico (Aerovías de México),12,423727
2007,Mexicana (Mexicana de Aviación),12,371666
2007,Aviacsa (Consorcio Aviaxsa),12,275620
2007,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,222129
2007,Vuela,12,266342
2007,Aerovías Caribe S.A  de C.V,12,170906
2007,ABC Aerolineas,12,221982
2007,Aerocalifornia,12,108402
2007,Aeroenlaces,12,121057
2007,Avolar,12,89569
2007,Aerolineas Mesoamericanas,12,112549
2007,Grupo Aereo  Monterrey,12,41001
2007,Aeromar,12,30507
2007,Lineas Aereas Azteca,12,0
2008,ABC Aerolineas,12,290021
2008,Aerocalifornia,12,0
2008,Aeroenlaces,12,95690
2008,Aerolineas Mesoamericanas,12,0
2008,Aerolitoral (Servicios Aéreos Litoral  S.A de C.V) ,12,278360
2008,Aeromar,12,37381
2008,Aerovías Caribe S.A  de C.V,12,335309
2008,Aeroméxico (Aerovías de México),12,369839
2008,Aviacsa (Consorcio Aviaxsa),12,239771
2008,Avolar,12,0
2008,Grupo Aereo  Monterrey,12,60461
2008,Mexicana (Mexicana de Aviación),12,253099
2008,Vuela,12,310968
2009,Aeroméxico Connect (Aerolitoral),12,366632
2009,Aeroméxico (Aerovias de México),12,308740
2009,Click (Aerovías Caribe),12,335234
2009,Volaris (Concesionaria Vuela Cia de Aviación),12,295126
2009,Interjet (ABC Aerolíneas),12,311370
2009,Mexicana (Mexicana de Aviación),12,195703
2009,Vivaaerobus (Aeroenlaces),12,147355
2009,Aviacsa (Consorcio Aviaxsa),12,0
2009,Magnicharters (Grupo Aéreo Monterrey),12,44335
2009,Aeromar,12,44159
2009,Mexicana Link,12,62140
2009,Aerocalifornia,12,0
2009,Alma (Aerolineas Mesoamericanas),12,0
2009,Avolar,12,0
2010,Aeroméxico Connect (Aerolitoral),12,423387
2010,Click (Aerovías Caribe),12,0
2010,Aeroméxico (Aerovías de México),12,439580
2010,Interjet (ABC Aerolíneas),12,521509
2010,Volaris (Concesionaria Vuela Cia de Aviación),12,373214
2010,Mexicana (Mexicana de Aviación),12,0
2010,Vivaaerobus (Aeroenlaces),12,228103
2010,Mexicana Link ,12,0
2010,Aeromar,12,41057
2010,Magnicharters (Grupo Aéreo Monterrey),12,69298
2010,Aeroméxico Travel,12,7219
2011,Interjet (ABC Aerolíneas),12,608927
2011,Aeroméxico Connect (Aerolitoral),12,457963
2011,Aeroméxico (Aerovías de México),12,434011
2011,Volaris (Concesionaria Vuela Cia de Aviación),12,463883
2011,Vivaaerobus (Aeroenlaces),12,296170
2011,Magnicharters (Grupo Aéreo Monterrey),12,73186
2011,Aeromar,12,47246
2012,Interjet (ABC Aerolíneas),12,580080
2012,Aeroméxico Connect (Aerolitoral),12,477251
2012,Aeroméxico (Aerovías de México),12,399034
2012,Volaris (Concesionaria Vuela Cia de Aviación),12,590129
2012,Vivaaerobus (Aeroenlaces),12,356627
2012,Magnicharters (Grupo Aéreo Monterrey),12,83669
2012,Aeromar,12,46265
2013,Interjet (ABC Aerolíneas),12,678928
2013,Aeroméxico Connect (Aerolitoral),12,553675
2013,Aeroméxico (Aerovías de México),12,457017
2013,Volaris (Concesionaria Vuela Cia de Aviación),12,669759
2013,Vivaaerobus (Aeroenlaces),12,329873
2013,Magnicharters (Grupo Aéreo Monterrey),12,88808
2013,Aeromar,12,42675
2014,Aéreo Calafia,12,7577
2014,Aeromar,12,44004
2014,Aeroméxico (Aerovías de México),12,439001
2014,Aeroméxico Connect (Aerolitoral),12,572576
2014,Interjet (ABC Aerolíneas),12,721091
2014,Magnicharters (Grupo Aéreo Monterrey),12,86036
2014,Transportes Aéreos Regionales (TAR),12,15063
2014,Vivaaerobus (Aeroenlaces),12,374276
2014,Volaris (Concesionaria Vuela Cia de Aviación),12,757570
2015,Aéreo Calafia,12,14424
2015,Aeromar,12,43340
2015,Aeroméxico (Aerovías de México),12,452921
2015,Aeroméxico Connect (Aerolitoral),12,632086
2015,Interjet (ABC Aerolíneas),12,803676
2015,Magnicharters (Grupo Aéreo Monterrey),12,60867
2015,Transportes Aéreos Regionales (TAR),12,46383
2015,Vivaaerobus (Aeroenlaces),12,427947
2015,Volaris (Concesionaria Vuela Cia de Aviación),12,909288
2016,Aéreo Calafia,12,16500
2016,Aeromar,12,49993
2016,Aeroméxico (Aerovías de México),12,470098
2016,Aeroméxico Connect (Aerolitoral),12,676015
2016,Interjet (ABC Aerolíneas),12,893139
2016,Magnicharters (Grupo Aéreo Monterrey),12,78406
2016,Transportes Aéreos Regionales (TAR),12,57645
2016,Vivaaerobus (Aeroenlaces),12,600475
2016,Volaris (Concesionaria Vuela Cia de Aviación),12,1088551
2017,Aéreo Calafia,12,28202
2017,Aeromar,12,62607
2017,Aeroméxico (Aerovías de México),12,425034
2017,Aeroméxico Connect (Aerolitoral),12,661404
2017,Interjet (ABC Aerolíneas),12,839292
2017,Magnicharters (Grupo Aéreo Monterrey),12,80133
2017,Transportes Aéreos Regionales (TAR),12,56651
2017,Vivaaerobus (Aeroenlaces),12,715218
2017,Volaris (Concesionaria Vuela Cia de Aviación),12,1127584
2018,Aéreo Calafia,12,25513
2018,Aeromar,12,62654
2018,Aeroméxico (Aerovías de México),12,461042
2018,Aeroméxico Connect (Aerolitoral),12,690451
2018,Interjet (ABC Aerolíneas),12,856360
2018,Magnicharters (Grupo Aéreo Monterrey),12,78800
2018,Transportes Aéreos Regionales (TAR),12,50423
2018,Vivaaerobus (Aeroenlaces),12,862082
2018,Volaris (Concesionaria Vuela Cia de Aviación),12,1313443
2019,Aéreo Calafia,12,14577
2019,Aeromar,12,77703
2019,Aeroméxico (Aerovías de México),12,452651
2019,Aeroméxico Connect (Aerolitoral),12,649536
2019,Interjet (ABC Aerolíneas),12,961950
2019,Magnicharters (Grupo Aéreo Monterrey),12,72539
2019,Transportes Aéreos Regionales (TAR),12,45759
2019,Vivaaerobus (Aeroenlaces),12,1016373
2019,Volaris (Concesionaria Vuela Cia de Aviación),12,1464069
2020,Aéreo Calafia,12,6626
2020,Aeromar,12,29854
2020,Aeroméxico (Aerovías de México),12,425522
2020,Aeroméxico Connect (Aerolitoral),12,439279
2020,Interjet (ABC Aerolíneas),12,4039
2020,Magnicharters (Grupo Aéreo Monterrey),12,45610
2020,Transportes Aéreos Regionales (TAR),12,17383
2020,Vivaaerobus (Aeroenlaces),12,917233
2020,Volaris (Concesionaria Vuela Cia de Aviación),12,1258591
2021,Volaris (Concesionaria Vuela Cia de Aviación),12,1968942
2021,Vivaaerobus (Aeroenlaces),12,1365606
2021,Aeroméxico (Aerovías de México),12,752288
2021,Aeroméxico Connect (Aerolitoral),12,468730
2021,Magnicharters (Grupo Aéreo Monterrey),12,41564
2021,Aeromar,12,43799
2021,Transportes Aéreos Regionales (TAR),12,32426
2021,Aéreo Calafia,12,12597
2022,Volaris (Concesionaria Vuela Cia de Aviación),12,2191661
2022,Vivaaerobus (Aeroenlaces),12,1695678
2022,Aeroméxico (Aerovías de México),12,995796
2022,Aeroméxico Connect (Aerolitoral),12,473619
2022,Aeromar,12,28548
2022,Magnicharters (Grupo Aéreo Monterrey),12,31832
